ingredients,cooking_method,cooking_temperature,cooking_duration,storage_temperature,humidity,container_type,preparation_date,safe_hours,risk_level,recommended_max_temp,storage_tips
"fish,noodles,mushrooms",boiled,206.741016679572,135.2045590411092,8.795210606612937,41.62620825169121,ceramic,2024-12-30,38.8,high,8.0,Reduce storage temperature
"pork,pasta,mushrooms",fried,136.72071115127227,116.22252178702844,9.677422014043163,70.12417155010459,plastic,2025-01-17,31.7,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"lamb,quinoa,peppers",roasted,167.58440680431576,119.59541487246395,4.815767651052748,69.72033378753792,plastic,2024-12-28,46.6,high,6.815767651052748,Control humidity; Consider airtight container
"tofu,pasta,carrots",fried,160.60735560185236,125.86548088446904,6.560145724829808,31.18914361194737,ceramic,2025-01-14,56.0,medium,8.0,Reduce storage temperature
"lamb,noodles,broccoli",roasted,175.18478908805423,178.34799140877638,2.2885267430454697,60.77388219101198,glass,2025-01-05,62.6,medium,4.28852674304547,Control humidity
"eggs,pasta,mushrooms",boiled,104.07747412121772,174.63425930153952,8.522107083478893,35.42653158220304,ceramic,2025-01-08,47.7,high,8.0,Reduce storage temperature
"tofu,pasta,broccoli",boiled,165.81131200603858,178.4795669855254,2.8678681257024676,74.82566586442614,metal,2024-12-29,70.6,medium,4.867868125702468,Control humidity
"tofu,bread,carrots",boiled,111.68077587037163,84.34318903102236,8.276585679095572,71.56228948320029,glass,2024-12-25,38.9,high,8.0,Reduce storage temperature; Control humidity
"fish,rice,broccoli",boiled,70.32527495994924,146.99584413128616,6.334369993253964,79.02304533166824,glass,2025-01-22,62.1,medium,8.0,Reduce storage temperature; Control humidity
"chicken,bread,broccoli",steamed,127.97154656605554,105.086560205977,5.683028451408311,37.15605522935617,vacuum_sealed,2025-01-17,100.0,low,7.683028451408311,Reduce storage temperature
"lamb,rice,mushrooms",baked,219.4375493229778,75.14759558382974,3.403723611144475,59.03781361940506,vacuum_sealed,2025-01-20,100.2,low,5.403723611144475,Standard storage adequate
"tofu,quinoa,spinach",boiled,125.44886999594122,151.48310196324454,8.433749139839017,55.75891846401878,metal,2025-01-15,50.0,medium,8.0,Reduce storage temperature
"eggs,bread,spinach",grilled,205.58180289355604,166.4586110768898,3.7671686874347623,67.22631893852613,ceramic,2025-01-19,46.1,high,5.767168687434762,Control humidity
"beef,noodles,spinach",stir_fried,78.68564113279386,45.830566924159356,7.746121702457957,65.70433677699393,plastic,2025-01-21,33.5,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"tofu,potatoes,carrots",steamed,103.33159816265648,74.42527178708576,5.560046357927482,35.86853285242519,ceramic,2025-01-21,71.8,medium,7.560046357927482,Reduce storage temperature
"pork,bread,carrots",steamed,196.3054624430973,58.65656689236895,5.867688533236069,35.58668466452907,ceramic,2025-01-13,71.9,medium,7.867688533236069,Reduce storage temperature
"chicken,pasta,mushrooms",grilled,124.8340911770412,84.55113721060782,4.095339278416305,69.86927506323397,ceramic,2025-01-05,45.6,high,6.095339278416305,Control humidity
"beef,bread,broccoli",steamed,198.06585430504646,130.8432743599968,8.68025992688273,78.0702437642762,metal,2025-01-19,46.3,high,8.0,Reduce storage temperature; Control humidity
"beef,rice,spinach",baked,133.4412395041425,104.36807483806956,7.573162929803512,59.83149862881038,vacuum_sealed,2025-01-20,56.3,medium,8.0,Reduce storage temperature
"eggs,pasta,mushrooms",boiled,167.0408464700438,81.76552332787396,5.891064303535625,38.10378370389661,plastic,2025-01-16,73.8,low,7.891064303535625,Reduce storage temperature; Consider airtight container
"fish,pasta,spinach",grilled,187.84838287982484,150.7432291812663,7.630485848985774,44.986548526915705,ceramic,2025-01-01,33.6,high,8.0,Reduce storage temperature
"lamb,quinoa,peppers",fried,144.76158132883285,90.32312330258294,9.504106025209342,34.47810113756296,vacuum_sealed,2025-01-16,64.9,medium,8.0,Reduce storage temperature
"tofu,noodles,spinach",baked,170.55711481234232,109.48735323277971,2.2011728636934036,33.333916710676554,glass,2024-12-28,98.0,low,4.201172863693404,Standard storage adequate
"chicken,rice,mushrooms",grilled,165.30195558483896,58.328336279932515,2.8636634494772357,30.31249892533015,vacuum_sealed,2025-01-21,103.4,low,4.863663449477236,Standard storage adequate
"tofu,bread,onions",fried,168.85644655840122,169.71340359973001,4.7971203046843485,65.03234698486708,ceramic,2025-01-19,39.9,high,6.7971203046843485,Control humidity
"fish,rice,spinach",boiled,212.59820460249773,43.75741554421107,7.621133585557145,38.021832912440125,vacuum_sealed,2025-01-12,62.0,medium,8.0,Reduce storage temperature
"lamb,potatoes,onions",boiled,207.3018359851786,12.438610328814676,9.938045427220398,45.91339409006469,glass,2025-01-12,49.5,medium,8.0,Reduce storage temperature
"eggs,potatoes,broccoli",steamed,73.2222416533292,21.40537423623843,7.980850403112938,74.48522746839177,metal,2025-01-16,41.3,high,8.0,Reduce storage temperature; Control humidity
"beef,bread,spinach",boiled,100.07030395429805,66.96935294915528,8.05629487106752,39.16846888106249,metal,2025-01-14,50.2,medium,8.0,Reduce storage temperature
"tofu,pasta,broccoli",grilled,183.80300651670464,39.65629659770479,5.134693906764072,53.09466348066688,vacuum_sealed,2025-01-22,74.3,low,7.134693906764072,Reduce storage temperature
"lamb,rice,broccoli",steamed,194.05414731374273,43.68126590069535,8.945026489768402,42.95607153123735,vacuum_sealed,2025-01-15,60.2,medium,8.0,Reduce storage temperature
"chicken,quinoa,carrots",baked,133.82173093195993,47.44822561614458,6.524663431497383,54.42647649883436,vacuum_sealed,2025-01-23,87.3,low,8.0,Reduce storage temperature
"pork,bread,peppers",grilled,125.681866696766,121.48368690049404,2.153596686166458,79.48104925221656,vacuum_sealed,2025-01-12,76.1,low,4.153596686166458,Control humidity
"pork,bread,peppers",steamed,133.99191185659697,123.14952604377808,8.846790194401498,37.98055756176191,ceramic,2025-01-13,50.9,medium,8.0,Reduce storage temperature
"lamb,quinoa,spinach",baked,166.10968683623423,133.98692517857148,8.521796892513992,61.707061399201464,metal,2024-12-31,37.9,high,8.0,Reduce storage temperature; Control humidity
"beef,rice,onions",steamed,174.75480478544375,107.66246215856961,8.23815637268828,72.13639572754519,glass,2025-01-19,46.9,high,8.0,Reduce storage temperature; Control humidity
"pork,quinoa,broccoli",roasted,70.73746602480317,59.39620982609915,4.494214678710449,77.03348742915922,vacuum_sealed,2025-01-23,67.8,medium,6.494214678710449,Control humidity
"lamb,potatoes,spinach",stir_fried,208.64668810499896,141.10362725606694,2.3849446297843127,51.211475815789456,metal,2025-01-17,71.3,medium,4.384944629784313,Standard storage adequate
"lamb,potatoes,onions",grilled,184.32763375892557,54.29684804235506,7.858030036772219,67.15196884850498,plastic,2025-01-04,32.6,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"fish,bread,onions",fried,144.05276806538683,139.71665155569727,4.549287680416877,71.26746028695794,glass,2025-01-04,50.7,medium,6.549287680416877,Control humidity
"chicken,bread,broccoli",stir_fried,177.60380361225924,169.00302112468705,8.141520629352339,50.801070683250295,vacuum_sealed,2025-01-10,55.3,medium,8.0,Reduce storage temperature
"lamb,bread,carrots",boiled,123.21622970543231,175.15865385047033,6.504872102726825,65.34687846920066,metal,2025-01-14,55.4,medium,8.0,Reduce storage temperature; Control humidity
"tofu,noodles,broccoli",stir_fried,168.79170512424196,158.6220350966962,4.272834397162918,73.61724162094339,metal,2024-12-25,49.7,medium,6.272834397162918,Control humidity
"tofu,potatoes,peppers",roasted,187.6033118028819,141.8482729754907,2.6282171282366003,64.55491649229192,glass,2024-12-29,62.2,medium,4.6282171282366,Control humidity
"pork,bread,broccoli",stir_fried,216.8436353454293,101.05127470529027,2.916633481917861,61.29193766520147,vacuum_sealed,2025-01-05,70.4,medium,4.916633481917861,Control humidity
"pork,bread,peppers",steamed,79.85790689426904,78.16872459908465,9.969772453644563,74.65178126118795,vacuum_sealed,2025-01-22,55.7,medium,8.0,Reduce storage temperature; Control humidity
"fish,potatoes,peppers",baked,212.46749483732518,175.69821302051088,8.697440887307263,64.46306653418834,plastic,2024-12-25,36.8,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"tofu,bread,peppers",stir_fried,113.50502560378791,54.84761780738874,7.81349471767121,59.970304722901396,ceramic,2025-01-17,33.8,high,8.0,Reduce storage temperature
"pork,bread,carrots",fried,133.44771223171853,168.79487308313637,8.705652380617813,31.618268071341838,plastic,2025-01-21,48.8,medium,8.0,Reduce storage temperature; Consider airtight container
"tofu,rice,onions",baked,187.06461219264423,54.44051615614092,3.284509498917518,39.429022638124394,ceramic,2025-01-21,73.4,low,5.284509498917518,Standard storage adequate
"tofu,pasta,spinach",fried,152.74087280160242,103.44320387691599,6.169896095369819,49.05950425632452,glass,2025-01-06,70.7,medium,8.0,Reduce storage temperature
"tofu,quinoa,carrots",roasted,106.40927658331717,81.41736126706428,3.599912361601773,56.36388936930497,ceramic,2024-12-29,72.4,low,5.599912361601773,Standard storage adequate
"tofu,potatoes,onions",fried,198.0696816797137,15.599057216301548,2.6049444083696125,38.8443502751159,plastic,2025-01-15,82.5,low,4.6049444083696125,Consider airtight container
"fish,rice,broccoli",grilled,70.65690698588247,72.59065351422055,9.634900868833792,50.587147994251495,vacuum_sealed,2024-12-30,55.7,medium,8.0,Reduce storage temperature
"tofu,rice,spinach",stir_fried,112.99805811718309,156.91057958716627,2.0194583530114274,36.51753069137405,metal,2025-01-11,75.1,low,4.019458353011427,Standard storage adequate
"pork,bread,broccoli",baked,113.75621816161376,16.164012402918246,6.180272756978164,72.47817693623284,metal,2025-01-17,56.7,medium,8.0,Reduce storage temperature; Control humidity
"pork,bread,mushrooms",boiled,214.93187927838375,103.5689590332978,5.3718027870058656,71.32105591121885,glass,2024-12-30,59.3,medium,7.3718027870058656,Reduce storage temperature; Control humidity
"pork,noodles,mushrooms",grilled,139.52975753284989,26.140630394220715,5.883973654006288,42.02454013232947,vacuum_sealed,2025-01-14,66.9,medium,7.883973654006288,Reduce storage temperature
"eggs,pasta,peppers",baked,226.0192946257766,130.46495627862208,9.992824918348358,71.66206424013913,ceramic,2025-01-10,31.0,high,8.0,Reduce storage temperature; Control humidity
"pork,bread,carrots",fried,231.69211402882874,85.0645126881234,4.953330810275354,72.283637769497,ceramic,2025-01-06,45.2,high,6.953330810275354,Control humidity
"fish,bread,peppers",grilled,95.35557086341447,161.3398506195556,7.60465974728237,39.894693729818485,metal,2025-01-21,46.1,high,8.0,Reduce storage temperature
"eggs,bread,carrots",fried,230.32780022354603,92.8936656319263,7.726045759901511,35.13261483537408,vacuum_sealed,2025-01-08,54.5,medium,8.0,Reduce storage temperature
"lamb,noodles,broccoli",baked,128.08252883159903,84.43175065310899,8.454930909905782,67.92742844717131,glass,2025-01-01,36.6,high,8.0,Reduce storage temperature; Control humidity
"lamb,rice,spinach",fried,213.89744762567585,169.89195545864996,8.24544040552306,65.21014733326903,plastic,2025-01-12,34.8,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,noodles,carrots",steamed,66.54385983882764,169.33459399397668,3.536919439934212,52.16175546381755,vacuum_sealed,2025-01-16,122.1,low,5.536919439934212,Standard storage adequate
"eggs,bread,broccoli",boiled,236.9497140338365,115.51825839743523,3.1361900307324575,47.89773851972249,glass,2025-01-04,80.5,low,5.1361900307324575,Standard storage adequate
"tofu,quinoa,broccoli",stir_fried,230.98275751264387,161.00812483360596,4.196691622796862,79.4635234225342,plastic,2025-01-01,39.7,high,6.196691622796862,Control humidity; Consider airtight container
"eggs,rice,peppers",fried,132.26774013288707,163.58352332564306,3.6154735232019375,52.5917531672144,glass,2025-01-10,73.6,low,5.6154735232019375,Standard storage adequate
"beef,potatoes,carrots",baked,247.79375668276953,84.5448764862941,4.599818154994031,33.22381156908149,glass,2025-01-14,68.4,medium,6.599818154994031,Standard storage adequate
"eggs,bread,broccoli",baked,229.4052806119365,82.62999662492541,2.574974415412629,52.0626282777282,metal,2025-01-19,77.3,low,4.574974415412629,Standard storage adequate
"lamb,noodles,mushrooms",roasted,68.43152298985989,145.6215367215951,7.4747582910870625,32.942279522210065,ceramic,2025-01-18,42.3,high,8.0,Reduce storage temperature
"pork,quinoa,spinach",stir_fried,110.76873043203852,156.32565424234215,9.282789662074464,56.66757340864463,metal,2024-12-25,40.5,high,8.0,Reduce storage temperature
"beef,quinoa,spinach",steamed,137.40495955775975,25.604602233881813,7.320883797726682,64.10016061090218,ceramic,2025-01-17,37.7,high,8.0,Reduce storage temperature; Control humidity
"beef,quinoa,carrots",roasted,200.97441346720353,125.20188546593332,4.840357774984133,53.44793958827671,ceramic,2024-12-29,56.9,medium,6.840357774984133,Standard storage adequate
"eggs,potatoes,peppers",boiled,171.468500388589,178.03297787423097,3.645339299136478,53.46898415212088,metal,2025-01-04,82.8,low,5.645339299136478,Standard storage adequate
"tofu,potatoes,carrots",grilled,62.63791071151718,47.42075764198156,6.44824601767182,46.867554877678145,ceramic,2024-12-25,52.0,medium,8.0,Reduce storage temperature
"tofu,rice,mushrooms",stir_fried,66.18079282882589,154.81470028321482,7.649229820654069,37.019658850213105,glass,2025-01-10,46.4,high,8.0,Reduce storage temperature
"beef,noodles,spinach",boiled,202.91075208534775,12.810628927042202,8.315530459230486,57.18172300632931,metal,2025-01-07,44.4,high,8.0,Reduce storage temperature
"tofu,noodles,spinach",steamed,196.71423147583621,88.66670633868122,8.519972080983171,31.56360029256967,glass,2025-01-07,63.2,medium,8.0,Reduce storage temperature
"beef,rice,mushrooms",baked,222.65625830767775,51.16799186045546,3.3191483798207084,58.979152563630564,plastic,2025-01-02,71.6,medium,5.319148379820708,Consider airtight container
"beef,bread,broccoli",stir_fried,120.47064974135313,70.66270822922814,2.0074505298180547,60.881492804556025,ceramic,2024-12-31,47.3,high,4.007450529818055,Control humidity
"beef,quinoa,mushrooms",stir_fried,126.17492048726598,90.71504492589952,4.5284797690431065,69.5178607810362,ceramic,2025-01-22,41.0,high,6.5284797690431065,Control humidity
"pork,bread,broccoli",baked,60.849613426961405,74.97214737552999,2.9246162963965716,36.21756910448961,vacuum_sealed,2025-01-19,116.6,low,4.924616296396572,Standard storage adequate
"beef,noodles,peppers",steamed,162.6497117842345,70.47853163448903,3.4542193224549305,59.11295316071208,ceramic,2024-12-28,79.1,low,5.4542193224549305,Standard storage adequate
"tofu,noodles,mushrooms",steamed,214.38764553228145,155.2001670545497,3.108866784132598,75.61271932835575,vacuum_sealed,2025-01-23,87.9,low,5.108866784132598,Control humidity
"lamb,noodles,spinach",baked,143.28936821551724,134.88845739466774,8.040352779690172,58.9170385542791,plastic,2025-01-11,42.8,high,8.0,Reduce storage temperature; Consider airtight container
"chicken,pasta,onions",fried,210.361568559039,98.56400233426065,6.118775230221024,55.17153277603391,glass,2025-01-23,60.4,medium,8.0,Reduce storage temperature
"fish,pasta,carrots",boiled,83.74372845804487,95.6167100508817,7.606935943750136,75.323799223989,glass,2025-01-17,38.2,high,8.0,Reduce storage temperature; Control humidity
"beef,noodles,carrots",boiled,165.2402326498339,142.42297544523046,6.478290103928998,64.31064777949027,plastic,2025-01-05,52.6,medium,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,noodles,peppers",baked,100.71863532290277,105.78210577410037,3.7844530595524004,57.299684405165124,glass,2024-12-26,87.9,low,5.7844530595524,Standard storage adequate
